brightness,contrast,saturation,sharpness,dominant_color_1,dominant_color_2,dominant_color_3,image_name,raw_rating,rating
122.59,53.65,134.4,3386.32,"[84, 57, 17]","[183, 180, 159]","[131, 115, 78]",living_1315.jpg,554.544,1.87
156.28,46.94,92.25,793.44,"[198, 196, 186]","[98, 73, 47]","[161, 145, 109]",living_1316.jpg,163.3365,1.2
164.62,59.17,68.58,2427.17,"[165, 147, 115]","[84, 72, 47]","[215, 209, 199]",living_1317.jpg,407.931,1.62
112.95,38.58,66.75,1194.13,"[118, 103, 90]","[149, 138, 129]","[70, 54, 41]",living_1318.jpg,211.8615,1.28
115.98,52.94,150.41,2341.73,"[125, 93, 49]","[192, 169, 125]","[65, 40, 19]",living_1319.jpg,399.159,1.6
154.53,78.65,145.8,3137.36,"[175, 128, 79]","[243, 238, 228]","[76, 31, 16]",living_132.jpg,527.451,1.82
125.3,67.95,57.47,1403.76,"[134, 120, 104]","[214, 208, 204]","[45, 36, 31]",living_1321.jpg,248.172,1.35
156.89,59.6,57.02,2368.68,"[106, 88, 76]","[244, 243, 240]","[169, 154, 142]",living_1322.jpg,396.32849999999996,1.6
107.69,71.72,128.0,3070.32,"[42, 30, 15]","[213, 201, 174]","[133, 109, 71]",living_1323.jpg,506.6595,1.79
168.23,74.68,37.27,3215.48,"[54, 47, 38]","[174, 166, 153]","[233, 233, 230]",living_1325.jpg,524.349,1.82
103.41,48.48,30.28,863.78,"[28, 27, 28]","[111, 107, 114]","[193, 199, 208]",living_1326.jpg,156.89249999999998,1.19
127.79,67.6,110.48,4121.02,"[136, 103, 73]","[217, 199, 179]","[60, 42, 28]",living_1327.jpg,664.0335,2.05
135.83,72.73,73.13,1219.7,"[156, 158, 107]","[54, 51, 34]","[228, 231, 195]",living_1328.jpg,225.20850000000002,1.31
157.53,71.39,107.46,2951.46,"[176, 152, 109]","[248, 245, 238]","[67, 45, 24]",living_1329.jpg,493.176,1.76
161.35,64.81,136.47,3074.18,"[130, 80, 27]","[222, 206, 192]","[156, 122, 92]",living_133.jpg,515.5215,1.8
166.76,29.57,55.87,808.67,"[171, 153, 137]","[134, 105, 86]","[190, 188, 189]",living_1330.jpg,159.13049999999998,1.19
164.74,61.91,39.61,3491.04,"[168, 167, 166]","[88, 62, 63]","[237, 239, 242]",living_1331.jpg,563.5949999999999,1.88
125.32,55.72,84.17,1601.22,"[142, 124, 105]","[60, 40, 29]","[209, 214, 210]",living_1332.jpg,279.9645,1.4
124.12,71.64,47.03,2638.55,"[46, 40, 34]","[214, 213, 209]","[119, 117, 107]",living_1333.jpg,432.201,1.66
147.52,62.33,33.48,2708.51,"[214, 211, 208]","[71, 63, 59]","[152, 143, 135]",living_1334.jpg,442.776,1.68
141.53,73.72,61.35,1921.27,"[208, 219, 222]","[71, 51, 40]","[156, 152, 150]",living_1335.jpg,329.6805,1.48
164.65,59.31,71.45,1792.65,"[166, 144, 117]","[211, 206, 198]","[92, 71, 48]",living_1336.jpg,313.209,1.46
132.23,64.04,123.56,3431.23,"[204, 180, 150]","[62, 29, 18]","[147, 116, 87]",living_1337.jpg,562.659,1.88
100.8,64.99,132.59,3728.76,"[53, 23, 15]","[190, 180, 177]","[116, 93, 99]",living_1338.jpg,604.0709999999999,1.95
146.19,65.29,49.96,2935.42,"[161, 153, 141]","[82, 66, 55]","[223, 221, 218]",living_1339.jpg,479.529,1.74
164.77,62.67,50.13,1855.32,"[72, 52, 42]","[206, 201, 195]","[165, 146, 127]",living_1340.jpg,319.9335,1.47
128.11,60.66,77.32,2218.12,"[234, 224, 211]","[72, 49, 39]","[154, 134, 123]",living_1341.jpg,372.63149999999996,1.56
192.41,57.93,47.06,3908.62,"[237, 235, 227]","[101, 98, 70]","[196, 182, 158]",living_1342.jpg,630.903,2.0
204.58,41.8,13.38,888.45,"[221, 222, 221]","[74, 57, 46]","[184, 177, 171]",living_1343.jpg,172.2315,1.22
151.5,74.36,74.19,2558.01,"[211, 207, 199]","[140, 124, 108]","[41, 46, 55]",living_1344.jpg,428.709,1.65
138.95,50.59,41.25,2589.31,"[130, 118, 107]","[181, 178, 172]","[64, 51, 41]",living_1346.jpg,423.015,1.64
207.91,49.34,27.68,1307.23,"[203, 197, 178]","[125, 120, 100]","[239, 237, 228]",living_1347.jpg,238.82399999999998,1.33
139.44,57.1,75.09,2806.91,"[213, 207, 189]","[82, 66, 45]","[146, 133, 110]",living_1348.jpg,461.781,1.71
168.68,65.06,75.33,1190.8,"[109, 65, 39]","[249, 248, 245]","[170, 143, 125]",living_1349.jpg,224.98049999999998,1.31
153.87,68.08,62.89,1690.32,"[161, 142, 131]","[63, 36, 42]","[228, 222, 217]",living_135.jpg,296.274,1.43
166.22,44.52,31.07,686.08,"[173, 159, 146]","[109, 97, 89]","[200, 196, 191]",living_1350.jpg,139.1835,1.16
142.8,65.94,90.23,2663.89,"[156, 138, 104]","[68, 48, 28]","[210, 205, 185]",living_1351.jpg,444.429,1.68
130.68,48.29,40.79,2658.95,"[133, 125, 112]","[78, 73, 64]","[196, 190, 178]",living_1353.jpg,431.80649999999997,1.66
137.16,67.02,36.69,1951.27,"[242, 242, 237]","[61, 57, 51]","[148, 143, 130]",living_1354.jpg,328.82099999999997,1.48
168.41,44.53,21.46,1675.09,"[203, 200, 196]","[63, 56, 56]","[147, 145, 146]",living_1355.jpg,286.4235,1.41
118.42,56.95,114.91,2798.34,"[177, 157, 132]","[52, 34, 20]","[117, 81, 59]",living_1356.jpg,463.293,1.71
205.87,42.89,18.47,919.64,"[229, 226, 227]","[131, 109, 98]","[202, 194, 190]",living_1357.jpg,178.0305,1.23
95.5,66.52,86.52,763.45,"[102, 94, 87]","[232, 221, 214]","[40, 24, 23]",living_1358.jpg,151.7985,1.18
109.3,57.38,119.63,2118.84,"[23, 49, 65]","[174, 164, 152]","[108, 103, 93]",living_1359.jpg,360.77250000000004,1.54
140.31,62.03,69.12,2019.51,"[209, 205, 200]","[81, 59, 45]","[151, 130, 111]",living_136.jpg,343.64549999999997,1.51
169.1,70.5,35.77,3282.73,"[231, 227, 220]","[73, 65, 57]","[163, 152, 137]",living_1361.jpg,533.7149999999999,1.83
169.49,56.07,41.09,2712.94,"[176, 166, 155]","[70, 54, 41]","[252, 252, 251]",living_1362.jpg,446.9385,1.68
185.23,55.45,16.93,1670.84,"[182, 179, 179]","[239, 240, 242]","[93, 81, 80]",living_1363.jpg,289.2675,1.42
141.04,83.21,55.46,1198.43,"[252, 253, 252]","[72, 57, 48]","[133, 136, 132]",living_1364.jpg,221.721,1.3
137.63,67.42,57.14,1547.25,"[76, 56, 41]","[145, 143, 135]","[246, 246, 245]",living_1365.jpg,271.416,1.38
123.08,64.0,116.65,3705.9,"[65, 43, 20]","[129, 118, 86]","[163, 182, 195]",living_1367.jpg,601.4445,1.95
152.6,54.23,21.96,1902.58,"[95, 99, 90]","[220, 221, 219]","[153, 152, 141]",living_1368.jpg,319.7055,1.47
151.73,57.12,61.53,2034.19,"[144, 130, 110]","[64, 47, 33]","[207, 198, 178]",living_137.jpg,345.6855,1.51
195.62,63.39,52.71,1157.32,"[189, 170, 149]","[252, 253, 252]","[131, 94, 70]",living_1370.jpg,220.356,1.3
113.32,85.27,113.02,1919.37,"[53, 26, 23]","[202, 139, 108]","[247, 243, 239]",living_1371.jpg,334.64699999999993,1.49
192.31,55.16,28.31,1896.45,"[188, 178, 173]","[116, 87, 80]","[228, 228, 228]",living_1372.jpg,325.8345,1.48
116.84,76.55,33.63,3618.33,"[40, 36, 31]","[215, 216, 217]","[113, 107, 100]",living_1373.jpg,576.8025,1.9
177.5,55.02,57.67,2551.56,"[131, 100, 73]","[183, 166, 153]","[246, 246, 244]",living_1374.jpg,426.2625,1.65
169.52,63.96,129.41,2973.35,"[209, 201, 169]","[107, 65, 24]","[184, 155, 86]",living_1375.jpg,500.436,1.77
140.76,84.47,100.92,3503.53,"[41, 23, 16]","[144, 103, 74]","[218, 206, 200]",living_1376.jpg,574.452,1.9
165.48,70.14,48.27,3123.45,"[216, 212, 206]","[56, 46, 36]","[154, 141, 124]",living_1377.jpg,511.10099999999994,1.79
128.23,56.56,41.87,2395.28,"[58, 52, 49]","[133, 130, 128]","[182, 179, 178]",living_1378.jpg,393.29100000000005,1.59
209.24,63.74,80.35,1010.65,"[185, 90, 43]","[199, 168, 147]","[228, 220, 221]",living_1379.jpg,204.59699999999998,1.27
186.95,57.26,47.37,4581.74,"[61, 68, 90]","[217, 211, 201]","[167, 152, 136]",living_138.jpg,730.9979999999999,2.17
129.54,66.6,40.57,1083.93,"[42, 37, 37]","[145, 139, 126]","[211, 207, 197]",living_1380.jpg,198.096,1.26
164.63,64.96,101.56,2734.01,"[178, 145, 108]","[94, 69, 40]","[237, 228, 219]",living_1381.jpg,459.77400000000006,1.71
206.78,55.89,32.06,2696.39,"[202, 197, 188]","[149, 123, 97]","[250, 251, 250]",living_1382.jpg,448.66799999999995,1.69
159.15,65.78,45.9,1389.31,"[239, 237, 231]","[92, 70, 61]","[168, 160, 147]",living_1383.jpg,249.02099999999996,1.35
164.25,72.67,61.44,4125.52,"[146, 136, 128]","[64, 53, 50]","[224, 219, 208]",living_1385.jpg,663.5820000000001,2.05
154.86,66.74,75.53,1906.42,"[209, 210, 209]","[89, 61, 49]","[161, 144, 128]",living_1386.jpg,330.5325,1.49
183.42,41.87,27.3,1441.37,"[92, 83, 79]","[209, 207, 198]","[163, 164, 154]",living_1387.jpg,254.09399999999997,1.36
178.99,64.11,81.88,3187.77,"[81, 65, 39]","[221, 204, 172]","[175, 155, 118]",living_1388.jpg,526.9124999999999,1.82
137.14,53.45,106.19,2332.87,"[130, 102, 73]","[69, 45, 21]","[186, 168, 146]",living_1389.jpg,394.4475,1.59
126.77,61.23,126.75,2831.95,"[71, 37, 17]","[131, 90, 63]","[182, 167, 155]",living_139.jpg,472.00499999999994,1.73
120.36,51.69,137.57,2905.86,"[194, 165, 137]","[83, 47, 28]","[136, 98, 71]",living_1391.jpg,482.322,1.74
136.11,60.09,110.62,3596.73,"[141, 128, 86]","[205, 194, 148]","[68, 49, 29]",living_1392.jpg,585.5325,1.92
147.05,61.09,79.75,2148.32,"[155, 135, 115]","[77, 53, 38]","[217, 205, 195]",living_1394.jpg,365.43149999999997,1.54
136.88,55.45,95.86,3042.8,"[138, 113, 85]","[185, 175, 158]","[74, 44, 28]",living_1395.jpg,499.6485,1.77
156.85,62.52,54.89,2117.16,"[177, 170, 163]","[113, 86, 69]","[251, 250, 249]",living_1396.jpg,358.71299999999997,1.53
96.32,67.04,60.97,1484.84,"[122, 111, 93]","[232, 229, 219]","[42, 37, 30]",living_1397.jpg,256.3755,1.36
135.84,68.12,77.15,1810.82,"[73, 51, 41]","[149, 126, 111]","[226, 229, 226]",living_1398.jpg,313.7895,1.46
200.35,38.84,20.44,1153.97,"[83, 76, 66]","[223, 220, 216]","[184, 175, 162]",living_1399.jpg,212.04,1.28
122.7,60.01,106.83,1929.68,"[118, 107, 76]","[187, 176, 143]","[40, 31, 14]",living_14.jpg,332.883,1.49
172.94,49.92,57.18,1915.8,"[167, 152, 129]","[239, 237, 230]","[115, 97, 73]",living_140.jpg,329.376,1.48
183.12,52.96,73.8,1888.47,"[247, 246, 242]","[188, 166, 138]","[141, 109, 78]",living_1400.jpg,329.75249999999994,1.48
121.41,49.47,56.6,1688.79,"[75, 70, 65]","[195, 178, 156]","[129, 114, 108]",living_1401.jpg,287.4405,1.41
164.06,55.5,44.16,887.11,"[106, 82, 66]","[218, 221, 217]","[177, 170, 161]",living_1402.jpg,172.62449999999998,1.22
188.79,57.84,64.77,2776.67,"[170, 143, 125]","[221, 206, 190]","[97, 56, 34]",living_1403.jpg,463.21049999999997,1.71
211.28,36.28,21.93,1197.77,"[186, 192, 201]","[117, 125, 121]","[230, 227, 227]",living_1405.jpg,220.08899999999997,1.3
164.46,44.42,43.39,2767.12,"[183, 180, 174]","[98, 74, 54]","[152, 135, 117]",living_1406.jpg,452.9085,1.69
163.1,62.47,40.7,3617.29,"[153, 150, 135]","[217, 215, 205]","[63, 66, 58]",living_1408.jpg,582.534,1.91
165.93,51.72,39.79,1759.67,"[191, 194, 194]","[80, 65, 58]","[150, 145, 140]",living_1409.jpg,302.56649999999996,1.44
168.78,50.8,24.9,2561.59,"[163, 157, 152]","[100, 88, 81]","[213, 212, 213]",living_141.jpg,420.91049999999996,1.64
179.96,52.07,32.24,2328.85,"[189, 184, 177]","[118, 98, 82]","[246, 246, 245]",living_1410.jpg,388.96799999999996,1.58
176.35,69.1,47.36,2644.07,"[177, 164, 156]","[234, 237, 235]","[93, 64, 51]",living_1411.jpg,440.532,1.67
161.2,59.6,56.38,1584.13,"[252, 251, 250]","[101, 80, 65]","[178, 163, 150]",living_1413.jpg,279.1965,1.4
162.87,66.18,73.08,2526.5,"[153, 132, 122]","[229, 225, 220]","[109, 64, 45]",living_1414.jpg,424.29449999999997,1.64
134.71,57.75,83.34,1293.95,"[153, 133, 107]","[76, 56, 37]","[208, 199, 182]",living_1415.jpg,235.4625,1.32
106.66,61.55,72.6,2899.06,"[52, 36, 31]","[192, 179, 167]","[114, 93, 84]",living_1416.jpg,470.9805,1.72
131.99,83.04,47.31,1836.76,"[42, 44, 46]","[227, 231, 225]","[157, 150, 135]",living_1417.jpg,314.865,1.46
131.72,57.4,143.92,3969.57,"[144, 103, 69]","[70, 36, 19]","[203, 169, 133]",living_1418.jpg,645.3915000000001,2.02
110.5,58.05,94.63,906.88,"[43, 27, 23]","[180, 183, 179]","[126, 104, 90]",living_1419.jpg,175.509,1.22
139.32,56.73,54.92,2143.97,"[162, 149, 132]","[84, 71, 60]","[221, 215, 200]",living_142.jpg,359.241,1.53
147.44,54.09,71.58,1626.95,"[155, 138, 118]","[90, 67, 46]","[237, 234, 231]",living_1420.jpg,285.009,1.41
186.67,66.46,48.41,2676.9,"[168, 166, 151]","[248, 250, 251]","[106, 96, 89]",living_1421.jpg,446.766,1.68
192.34,75.7,36.22,1725.13,"[251, 251, 251]","[93, 67, 54]","[171, 161, 153]",living_1422.jpg,304.4085,1.44
172.34,66.15,20.84,4501.28,"[226, 227, 227]","[72, 74, 71]","[167, 164, 157]",living_1423.jpg,714.0914999999999,2.14
159.1,63.8,49.44,1855.75,"[177, 166, 158]","[68, 70, 81]","[252, 252, 252]",living_1424.jpg,319.2135,1.47
140.17,43.71,84.27,1099.67,"[48, 65, 47]","[162, 162, 152]","[126, 113, 92]",living_1425.jpg,205.173,1.27
128.92,72.05,72.25,3650.75,"[232, 235, 223]","[141, 123, 122]","[67, 42, 61]",living_1426.jpg,588.5954999999999,1.92
141.3,63.51,61.91,3477.83,"[215, 210, 195]","[153, 142, 123]","[63, 56, 42]",living_1427.jpg,561.6825,1.88
106.46,65.95,48.18,2218.02,"[208, 209, 204]","[44, 42, 36]","[143, 134, 120]",living_143.jpg,365.7915,1.55
166.4,59.48,49.09,2402.93,"[165, 149, 132]","[222, 213, 203]","[85, 71, 59]",living_144.jpg,401.68499999999995,1.61
126.46,85.07,97.35,5247.89,"[223, 206, 193]","[28, 14, 7]","[153, 113, 80]",living_145.jpg,833.5155,2.34
139.2,67.64,47.39,1736.52,"[211, 207, 211]","[56, 45, 54]","[127, 114, 116]",living_146.jpg,298.6125,1.43
130.97,52.28,58.56,1922.78,"[193, 175, 154]","[64, 52, 44]","[136, 127, 112]",living_147.jpg,324.6885,1.48
175.08,50.95,28.48,1207.89,"[233, 229, 227]","[111, 101, 89]","[172, 161, 153]",living_148.jpg,219.36,1.3
106.58,59.64,60.17,1812.01,"[122, 109, 100]","[40, 30, 26]","[178, 177, 180]",living_15.jpg,305.76,1.44
110.72,60.48,172.23,1926.53,"[33, 16, 7]","[175, 141, 74]","[112, 80, 35]",living_150.jpg,340.49399999999997,1.5
116.18,59.37,138.63,2778.86,"[134, 91, 58]","[58, 34, 21]","[193, 160, 134]",living_151.jpg,463.956,1.71
142.15,69.58,30.29,2175.58,"[196, 191, 185]","[44, 39, 36]","[121, 112, 99]",living_153.jpg,362.64,1.54
153.69,43.96,30.87,1305.32,"[180, 178, 170]","[83, 68, 56]","[142, 139, 132]",living_154.jpg,230.07599999999996,1.31
100.93,59.83,50.97,1539.6,"[169, 166, 160]","[29, 34, 38]","[93, 89, 81]",living_155.jpg,262.69949999999994,1.37
179.09,61.9,34.27,2590.15,"[230, 229, 227]","[182, 174, 163]","[74, 75, 61]",living_156.jpg,429.81149999999997,1.65
177.5,44.32,32.99,1043.11,"[118, 112, 100]","[185, 174, 163]","[253, 253, 252]",living_157.jpg,194.68799999999996,1.25
190.29,48.32,22.51,1843.34,"[174, 168, 162]","[119, 107, 91]","[222, 222, 223]",living_158.jpg,315.669,1.46
149.94,68.59,29.33,903.71,"[140, 131, 126]","[62, 54, 51]","[206, 207, 207]",living_159.jpg,172.7355,1.22
155.6,78.87,103.54,1025.2,"[153, 108, 91]","[228, 212, 203]","[69, 24, 18]",living_16.jpg,204.4815,1.27
146.79,72.95,117.86,2047.07,"[154, 115, 76]","[244, 240, 232]","[54, 32, 21]",living_160.jpg,357.7005,1.53
183.35,61.68,32.78,1990.69,"[226, 223, 217]","[82, 68, 58]","[163, 153, 141]",living_161.jpg,340.275,1.5
163.39,60.53,36.51,4969.99,"[69, 60, 52]","[155, 149, 133]","[222, 224, 219]",living_162.jpg,784.5629999999999,2.26
126.54,52.79,117.73,1735.8,"[67, 42, 27]","[143, 106, 82]","[197, 173, 154]",living_163.jpg,304.92900000000003,1.44
158.61,52.69,67.15,1785.0,"[193, 182, 167]","[78, 67, 51]","[163, 138, 111]",living_165.jpg,309.5175,1.45
131.67,74.64,72.61,2681.52,"[69, 52, 44]","[248, 245, 242]","[175, 152, 140]",living_166.jpg,444.06600000000003,1.68
212.38,35.53,27.03,1050.7,"[195, 188, 180]","[235, 229, 224]","[151, 129, 108]",living_167.jpg,198.846,1.26
107.57,68.49,105.48,1434.56,"[138, 105, 76]","[35, 23, 18]","[226, 227, 228]",living_168.jpg,257.41499999999996,1.36
140.64,52.41,41.47,1719.71,"[206, 201, 195]","[90, 77, 67]","[148, 137, 127]",living_169.jpg,293.1345,1.42
141.99,61.31,58.69,1470.12,"[202, 184, 176]","[52, 44, 34]","[144, 124, 113]",living_17.jpg,259.81649999999996,1.37
168.24,72.28,90.99,5468.94,"[94, 75, 43]","[229, 226, 221]","[165, 149, 127]",living_170.jpg,870.0674999999999,2.4
116.15,65.12,48.83,1394.49,"[48, 37, 34]","[248, 249, 249]","[109, 102, 97]",living_171.jpg,243.68849999999998,1.34
186.14,56.72,18.26,1224.05,"[226, 228, 217]","[142, 148, 138]","[74, 79, 75]",living_172.jpg,222.77549999999997,1.3
129.02,61.9,37.11,1642.05,"[46, 42, 38]","[146, 138, 129]","[211, 206, 201]",living_173.jpg,280.512,1.4
119.39,57.66,30.93,2135.24,"[62, 57, 56]","[183, 189, 194]","[132, 130, 128]",living_174.jpg,351.48299999999995,1.52
195.11,42.23,15.21,1298.13,"[189, 190, 189]","[92, 96, 96]","[244, 247, 248]",living_175.jpg,232.602,1.32
159.71,58.73,64.72,3616.54,"[174, 151, 120]","[201, 205, 203]","[78, 76, 70]",living_176.jpg,584.955,1.92
205.85,52.58,49.4,1138.87,"[227, 223, 217]","[184, 158, 129]","[121, 89, 52]",living_177.jpg,217.00499999999997,1.29
163.66,64.67,31.21,2098.62,"[167, 165, 163]","[61, 47, 40]","[230, 232, 232]",living_178.jpg,353.72399999999993,1.52
184.95,45.97,32.57,2902.87,"[166, 164, 149]","[212, 217, 213]","[93, 83, 65]",living_179.jpg,474.954,1.73
165.41,55.4,34.22,1419.87,"[164, 162, 155]","[78, 55, 47]","[246, 248, 248]",living_18.jpg,251.23499999999999,1.35
192.82,87.02,89.39,2542.47,"[243, 241, 240]","[127, 58, 26]","[201, 157, 132]",living_180.jpg,436.75499999999994,1.67
140.05,72.06,41.59,2683.8,"[195, 200, 202]","[50, 38, 37]","[131, 127, 127]",living_181.jpg,440.625,1.67
179.84,51.15,39.8,2530.54,"[127, 113, 90]","[252, 252, 251]","[192, 186, 173]",living_182.jpg,420.19949999999994,1.64
133.99,65.35,29.98,962.13,"[153, 147, 139]","[64, 60, 55]","[214, 217, 218]",living_183.jpg,178.7175,1.23
173.69,62.38,40.52,1183.96,"[177, 165, 153]","[68, 54, 49]","[246, 242, 238]",living_184.jpg,219.08249999999998,1.3
177.02,62.25,46.97,3139.35,"[193, 183, 173]","[103, 80, 61]","[247, 248, 247]",living_185.jpg,513.8385,1.8
149.54,69.31,89.1,3272.2,"[238, 236, 233]","[175, 152, 128]","[103, 64, 44]",living_186.jpg,537.0224999999999,1.84
154.32,66.19,40.64,3310.8,"[66, 60, 52]","[222, 214, 200]","[145, 134, 121]",living_188.jpg,535.7925,1.83
159.67,76.87,42.29,1415.62,"[156, 148, 136]","[22, 23, 18]","[218, 213, 201]",living_189.jpg,254.1675,1.36
188.2,52.47,32.45,2010.96,"[76, 53, 42]","[223, 221, 215]","[164, 159, 145]",living_19.jpg,342.612,1.51
124.8,65.49,116.04,3136.95,"[31, 16, 12]","[210, 189, 157]","[120, 97, 65]",living_190.jpg,516.492,1.8
167.61,51.06,37.46,2417.65,"[199, 198, 193]","[148, 139, 122]","[89, 75, 58]",living_192.jpg,401.067,1.61
189.18,53.02,71.25,1891.25,"[72, 57, 47]","[213, 197, 177]","[183, 148, 109]",living_193.jpg,330.705,1.49
131.11,60.97,119.32,3306.31,"[145, 116, 88]","[82, 52, 28]","[205, 193, 167]",living_194.jpg,542.6564999999999,1.85
170.05,49.4,58.14,3003.04,"[206, 197, 181]","[94, 70, 55]","[162, 148, 127]",living_195.jpg,492.0944999999999,1.76
190.18,67.68,43.19,1791.95,"[183, 168, 147]","[252, 252, 252]","[97, 74, 63]",living_196.jpg,313.95000000000005,1.46
173.12,66.98,40.59,1138.35,"[175, 168, 143]","[105, 96, 77]","[240, 239, 232]",living_197.jpg,212.85599999999997,1.29
182.74,65.33,34.97,3977.82,"[232, 226, 220]","[80, 70, 60]","[180, 169, 154]",living_198.jpg,639.129,2.01
183.25,51.11,22.49,929.01,"[172, 171, 161]","[245, 245, 242]","[117, 106, 94]",living_199.jpg,177.879,1.23
121.45,57.19,78.24,2203.82,"[136, 123, 101]","[58, 44, 32]","[203, 210, 211]",living_2.jpg,369.105,1.55
174.96,74.06,26.65,3764.49,"[164, 159, 144]","[225, 227, 225]","[43, 42, 38]",living_20.jpg,606.024,1.95
151.49,56.25,54.01,3671.13,"[75, 57, 45]","[191, 188, 182]","[149, 128, 107]",living_200.jpg,589.932,1.93
161.71,56.06,100.76,1998.2,"[175, 148, 109]","[109, 77, 46]","[233, 230, 223]",living_201.jpg,347.5095,1.51
184.8,74.57,87.98,2941.0,"[253, 252, 251]","[124, 80, 42]","[190, 166, 138]",living_202.jpg,493.2525,1.76
190.82,40.95,13.73,844.9,"[107, 118, 114]","[214, 217, 218]","[172, 176, 177]",living_203.jpg,163.55999999999997,1.2
166.58,65.38,114.05,2533.54,"[93, 62, 34]","[170, 136, 90]","[228, 207, 175]",living_204.jpg,431.9325,1.66
205.56,56.2,33.57,1401.76,"[238, 236, 234]","[126, 96, 72]","[199, 187, 172]",living_205.jpg,254.56349999999998,1.36
141.47,63.68,75.77,5831.81,"[44, 57, 59]","[204, 195, 180]","[135, 122, 106]",living_206.jpg,916.9095000000001,2.48
163.14,47.81,59.93,559.03,"[149, 134, 125]","[200, 193, 181]","[101, 70, 52]",living_207.jpg,124.48649999999998,1.13
165.52,71.3,85.57,3125.5,"[178, 157, 146]","[77, 45, 29]","[244, 246, 246]",living_209.jpg,517.1835,1.8
158.91,72.69,20.14,2616.0,"[63, 58, 57]","[220, 224, 228]","[157, 156, 155]",living_21.jpg,430.16099999999994,1.65
113.28,54.91,105.32,1968.85,"[113, 94, 73]","[157, 153, 154]","[54, 35, 21]",living_210.jpg,336.354,1.5
148.43,95.59,76.81,3871.99,"[54, 27, 24]","[251, 250, 250]","[149, 125, 116]",living_211.jpg,628.923,1.99
115.04,57.08,141.66,2651.26,"[67, 53, 34]","[141, 110, 68]","[166, 180, 170]",living_213.jpg,444.75600000000003,1.68
168.03,66.45,28.37,2667.09,"[182, 177, 173]","[55, 45, 39]","[247, 247, 246]",living_214.jpg,439.49100000000004,1.67
171.87,60.91,120.25,2600.15,"[212, 182, 144]","[161, 100, 67]","[68, 39, 29]",living_215.jpg,442.977,1.68
174.96,75.62,73.34,7630.52,"[230, 222, 205]","[79, 51, 34]","[168, 144, 114]",living_216.jpg,1193.166,2.95
103.98,49.51,94.81,2973.04,"[53, 32, 35]","[110, 83, 80]","[175, 152, 144]",living_217.jpg,483.20099999999996,1.75
133.38,54.97,69.0,2535.72,"[161, 145, 115]","[75, 60, 59]","[206, 217, 213]",living_218.jpg,418.96049999999997,1.64
148.23,56.17,33.08,2130.03,"[142, 140, 124]","[194, 197, 189]","[60, 57, 52]",living_219.jpg,355.1265,1.53
159.16,65.03,35.44,3306.91,"[148, 159, 157]","[71, 70, 67]","[212, 221, 217]",living_22.jpg,534.981,1.83
164.69,72.88,35.28,3508.2,"[81, 79, 62]","[253, 253, 252]","[141, 136, 122]",living_220.jpg,567.1574999999999,1.89
135.85,70.33,48.85,2606.59,"[200, 220, 224]","[118, 123, 127]","[46, 45, 46]",living_221.jpg,429.243,1.65
160.99,74.54,87.7,1833.6,"[113, 67, 41]","[163, 143, 133]","[240, 239, 239]",living_222.jpg,323.5245,1.47
175.89,44.68,30.49,2153.4,"[103, 96, 82]","[249, 249, 249]","[173, 165, 153]",living_223.jpg,360.669,1.54
81.96,54.24,101.19,2412.81,"[38, 28, 23]","[187, 169, 130]","[101, 75, 57]",living_224.jpg,397.53,1.6
206.78,55.89,32.06,2696.39,"[202, 197, 188]","[149, 123, 97]","[250, 251, 250]",living_225.jpg,448.66799999999995,1.69
189.23,47.13,43.81,1992.35,"[131, 105, 79]","[236, 234, 232]","[193, 179, 166]",living_226.jpg,340.878,1.5
171.67,72.79,81.33,3922.94,"[100, 58, 35]","[216, 214, 211]","[169, 122, 95]",living_227.jpg,637.3095000000001,2.01
127.35,50.07,95.41,2091.87,"[43, 30, 21]","[122, 99, 79]","[171, 149, 131]",living_228.jpg,354.7049999999999,1.53
140.35,67.41,96.68,2251.55,"[153, 142, 123]","[91, 60, 32]","[244, 245, 245]",living_229.jpg,383.3985,1.58
158.68,69.19,75.8,1819.05,"[78, 59, 40]","[243, 243, 241]","[170, 149, 125]",living_23.jpg,318.40799999999996,1.46
163.73,54.31,31.06,2316.51,"[173, 172, 164]","[215, 215, 213]","[79, 81, 68]",living_231.jpg,384.84150000000005,1.58
174.02,72.88,65.19,2614.25,"[185, 171, 147]","[99, 68, 51]","[237, 232, 216]",living_232.jpg,438.95099999999996,1.67
122.41,51.35,82.71,1308.56,"[115, 103, 78]","[38, 35, 21]","[173, 157, 136]",living_233.jpg,234.7545,1.32
163.98,84.31,70.15,1722.82,"[163, 147, 126]","[62, 41, 28]","[241, 239, 232]",living_234.jpg,306.189,1.44
145.87,68.89,139.35,1881.84,"[87, 62, 42]","[196, 170, 139]","[15, 107, 212]",living_236.jpg,335.3924999999999,1.49
